original_path,new_path,sha256,generating_script,reason,usable_for_paper
data/processed/ppo_checkpoints/ppo_irrigation_800000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_800000_steps.zip,16fee4156315461897de1ef42d378819fc72b582af93e75b8113a3a526e86a1c,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_850000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_850000_steps.zip,aa7972533658839edca987523818b2d8ea2ae464f898636b1274427c031a3a39,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_900000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_900000_steps.zip,5af390ce81057e9525904fc8647c07fe0947c6904f30f8cd8580e72b732a9576,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_950000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_950000_steps.zip,1047309a602b0c48c1b9a2d367467a7456ac6bd185ec8e6bef2b84c1924a2366,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_1000000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_1000000_steps.zip,f62bfe304da3a3ba1f1ecc0bd0060a61b193da41225fe35fb924661ebec839c0,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_100000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_100000_steps.zip,0b664a4c132c73fc9364045b0f786ff1bb8469c14e358a3140b07c4009f42517,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_150000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_150000_steps.zip,a4314d4641e8072d3c9e7377e20a7e22d2d7a3221d1124527ae23a52f3986b96,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_200000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_200000_steps.zip,951d9b1ead91195bc0288ae1c274ef5d1b4bc0e29725d08a5859183878726c13,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_250000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_250000_steps.zip,a2fd8defbb8031e9681514e564349b6f8f07873d2e7c155ebd43a2815380c691,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_300000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_300000_steps.zip,156ec8d31eed4e4142b8ba75f6ff5f27dfedec4b862579ce1f48dc73f2ddfaaf,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_350000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_350000_steps.zip,aa070c4cfc8f9477bd8ca2b7e0e8d305d6e86cb014ccc28770e6d0d973891a60,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_400000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_400000_steps.zip,05eb37b08907dd6de6aef18c8c0854aa3ee79f0f8350bfca82c2b790e2ee8d00,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_450000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_450000_steps.zip,fa813786d23428e877e8e1538cc140aa605e24b2d12fa2f11dd834b0bbe5ec57,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_500000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_500000_steps.zip,d831987471e168f62a637ac3e0f91f4a05717b0ecff16da3d852ef4c7fd881ff,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_50000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_50000_steps.zip,eb5ed639fe0ec6d096dfb807e28b9333254c2b000aa42c54efe2516bb8f11151,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_550000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_550000_steps.zip,b55053519dad0a8d4902c2213c9a70f7c32d2b4dc9ff440233af9a6680af3aef,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_600000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_600000_steps.zip,07031ee42491820cf498587d075a6435401b8500bfe31158a5612908820bbf31,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_650000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_650000_steps.zip,d68f5dfbfd73fea29ee69b71b2ddbe6b9e439450d6630ac3a2a87aa77acb53ca,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_700000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_700000_steps.zip,a5179d400f25f97e2eec2b0197dbccfa17e65d59ec3d831d178676acbe0b4a9f,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_750000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_750000_steps.zip,4b9306fc9202b19bb97febb71b656102c499279db2805f5bcaba69e2894c7b8e,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_800000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_800000_steps.zip,b4d32d4d3fca46c631fdf3ef1a0313cbc8aa93fc9627481c138c24524fe623de,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_850000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_850000_steps.zip,38cc82361fa9b7bbb5b28ba9d8d4cf9adf2ec2d9ff6f458584856f81f0f11114,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_900000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_900000_steps.zip,6dd3c0e553cced65336a999b974b0458799d28fedaa7786954774c9b4ec5de85,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_950000_steps.zip,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_950000_steps.zip,3ccaa44641c9832b5c405135208ed4bea2d798dc175a0e53ba1952f2f454a898,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_1000000_steps.pkl,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_1000000_steps.pkl,be74f444e2d971505c374b6a4287f2965655467a3c4912690da9639d16fe9378,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_100000_steps.pkl,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_100000_steps.pkl,aaa9e239bbba41da85147c41d2743c81746e76d18bf9b6877af4050839b7e551,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_150000_steps.pkl,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_150000_steps.pkl,9a9c7ba7498f693bd3ce7e39629ccc7820d7a2dc5f016f1f8e1f9ea2af39e62f,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_200000_steps.pkl,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_200000_steps.pkl,c71b7a35f5a5a6c231c6508f94a3f5c64e073a8b4ced8a2b4d7e7e6fd9f5fa32,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_250000_steps.pkl,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_250000_steps.pkl,02ec1f1ed4a107c945595712821a7b028e1239b2eb3db94a36afbb15fb57ad70,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_300000_steps.pkl,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_300000_steps.pkl,97ffb762a9133ac052b1a6acfef75de47dbee1c87921582eaadca4cc79e545f4,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_350000_steps.pkl,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_350000_steps.pkl,04729dc113466fa8f556c7d72c9d44b4ee650069c013478f1872fbf7dbfeb0d9,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_400000_steps.pkl,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_400000_steps.pkl,16d32d2a1edcb946ab8a7e7dc90968a5b3c05c59b7f5a25a42ef19af50318a76,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_450000_steps.pkl,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_450000_steps.pkl,79a78149712a041f3a53ee185478bac66462268ce0a3cfbc444373ed76a0d0f7,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_500000_steps.pkl,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_500000_steps.pkl,b3f0ef47f37b6e538133fda8e8b98d3c2814ba539a648867b19e9b84e6c8be15,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_50000_steps.pkl,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_50000_steps.pkl,3f4edd237fe634d1005b3986b25c85e584628c9e6c2555f9d1d920bf2fc4b59d,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_550000_steps.pkl,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_550000_steps.pkl,68b4ab7a068055891f18bb998027f7f0c20423b88b9e198ce64cd505ed153a9e,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_600000_steps.pkl,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_600000_steps.pkl,5ff06312507875bb3ceb634868ffd18fd4876cf23b2d704bed0c91bcf6876d9f,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_650000_steps.pkl,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_650000_steps.pkl,2df4197f48b8b723c3dcf3749461319327cbab943e39c292807aae77d6557e0d,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_700000_steps.pkl,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_700000_steps.pkl,82a0844589fe3f507412483769a794b3e5a1c16a7e9fa83662c2809f79418f44,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_750000_steps.pkl,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_750000_steps.pkl,96f07c06efb1d34c52b860099ceebeda8b5739789c87a813cb503144e63de7cb,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_800000_steps.pkl,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_800000_steps.pkl,e401cb2965a23ca8d401c449875b8b97bd2c638da4d7f65e0ca0592fb63b0a6d,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_850000_steps.pkl,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_850000_steps.pkl,c185ca6eb1dea41b05586ae28dba24459dae69932cf8a2e507f7b774ac0acf48,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_900000_steps.pkl,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_900000_steps.pkl,8b69ffb59f95ae8cbb032032b751ca2a8f180bb75ab6824513f8c89735bde64e,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
data/processed/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_950000_steps.pkl,data/processed/invalidated/legacy_v1/ppo_checkpoints/ppo_irrigation_v2_vecnormalize_950000_steps.pkl,0f0ad53949f80904b33317b04403f56d1a714efe3758908110af169f00cd293b,src/rl/train_ppo.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
figures/fig1_baseline_overview.png,figures/invalidated/legacy_v1/fig1_baseline_overview.png,f01788fcfdda4ac6442362929c1df862d6ffe4952507dc056ff7989d3d4acb7c,src/viz/fig_baseline_overview.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
figures/fig2_pareto_fronts.png,figures/invalidated/legacy_v1/fig2_pareto_fronts.png,142e5faf149d772da9eabd7fb924890b7dfe964e06242790b2017b549ae5bfd5,src/viz/fig_pareto_fronts.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
figures/fig3_environmental_fingerprint.png,figures/invalidated/legacy_v1/fig3_environmental_fingerprint.png,26be50ce7dbf296350abbf61a264f0a010a8b0612f712cefeb56774e24c7d5f9,src/viz/fig_environmental_fingerprint.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
figures/fig4_rl_training_curve.png,figures/invalidated/legacy_v1/fig4_rl_training_curve.png,15686897c7ba2afd9dbeb80fb659ec1130d2daac426f455df1cc40e04679592f,src/viz/fig_rl_training_curve.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
figures/fig5_rl_vs_baselines.png,figures/invalidated/legacy_v1/fig5_rl_vs_baselines.png,677d9155e3f0d5842a9875ca49ab8c9531eaa0c105c0cc6400a39c2089480790,src/viz/fig_rl_vs_baselines.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
figures/fig6_transfer_leave_one_out.png,figures/invalidated/legacy_v1/fig6_transfer_leave_one_out.png,47e82977cbb26ba7e1753c79a072c39904764eac65074f0b19c8d3fe9d7d1dba,src/viz/fig_transfer_leave_one_out.py,"single-season prototype: each crop simulated in isolation starting near field capacity, no rotation chain / annual quota / fallow bridge; invalidated by the system upgrade (docs/系统升级方案.md) and audit-v2 fixes (P0-1/P0-2); prototype only, not for final claims",no
